CMDLINE /mnt/data/apps/miniconda3/envs/radar_sort/bin/python3.11 main_pipeline.py --no-skip-existing
MEM 1198.632812 1753852791.2497
MEM 1198.632812 1753852791.3500
MEM 1198.632812 1753852791.4504
MEM 1198.632812 1753852791.5508
MEM 1198.632812 1753852791.6514
MEM 1211.257812 1753852791.7519
MEM 1211.257812 1753852791.8522
MEM 1211.257812 1753852791.9527
MEM 1211.257812 1753852792.0530
MEM 1211.257812 1753852792.1532
MEM 1211.382812 1753852792.2535
MEM 1224.007812 1753852792.3538
MEM 1224.007812 1753852792.4541
MEM 1224.007812 1753852792.5544
MEM 1224.007812 1753852792.6548
MEM 1236.632812 1753852792.7551
MEM 1236.632812 1753852792.8554
MEM 1236.632812 1753852792.9557
MEM 1236.632812 1753852793.0560
MEM 1236.632812 1753852793.1565
MEM 1249.257812 1753852793.2570
MEM 1249.257812 1753852793.3576
MEM 1249.257812 1753852793.4580
MEM 1249.257812 1753852793.5583
MEM 1249.257812 1753852793.6589
MEM 1261.882812 1753852793.7595
MEM 1261.882812 1753852793.8600
MEM 1261.882812 1753852793.9605
MEM 1261.882812 1753852794.0610
MEM 1261.882812 1753852794.1615
MEM 1274.507812 1753852794.2620
MEM 1274.507812 1753852794.3624
MEM 1274.507812 1753852794.4628
MEM 1274.507812 1753852794.5633
MEM 1274.507812 1753852794.6638
MEM 1287.257812 1753852794.7644
MEM 1287.257812 1753852794.8649
MEM 1287.257812 1753852794.9655
MEM 1287.257812 1753852795.0661
MEM 1287.257812 1753852795.1666
MEM 1299.882812 1753852795.2670
MEM 1299.882812 1753852795.3675
MEM 1299.882812 1753852795.4678
MEM 1299.882812 1753852795.5683
MEM 1299.882812 1753852795.6687
MEM 1299.882812 1753852795.7692
MEM 1312.507812 1753852795.8697
MEM 1312.507812 1753852795.9702
MEM 1312.507812 1753852796.0705
MEM 1312.507812 1753852796.1708
MEM 1312.507812 1753852796.2711
MEM 1325.132812 1753852796.3714
MEM 1325.132812 1753852796.4717
MEM 1325.132812 1753852796.5720
MEM 1325.132812 1753852796.6723
MEM 1325.132812 1753852796.7726
MEM 1337.757812 1753852796.8729
MEM 1337.757812 1753852796.9732
MEM 1337.757812 1753852797.0735
MEM 1337.757812 1753852797.1738
MEM 1337.757812 1753852797.2741
